taxon_id,Name,Common name,Latitude,Longitude
102680,Heteragrion flavovittatum,Heteragrion flavovittatum,,
103325,Idionyx stevensi,Idionyx stevensi,,
1134266,Zygonyx luctifer,Zygonyx luctifer,-4.62294,55.4324
561350,Chlorocypha aurora,Dawn Jewel,2.94,9.91
105624,Mesocnemis tisi,Mesocnemis tisi,,
105725,Micrathyria coropinae,Micrathyria coropinae,,
561147,Drepanosticta trimaculata,Drepanosticta trimaculata,,
197630,Oxyagrion brevistigma,Oxyagrion brevistigma,-27.0497,-52.4
197627,Oxyagrion fernandoi,Oxyagrion fernandoi,,
197626,Oxyagrion haematinum,Oxyagrion haematinum,,
197633,Oxyagrion hermosae,Oxyagrion hermosae,,
562016,Oxyagrion mirnae,Oxyagrion mirnae,,
197621,Oxyagrion pseudocardinale,Oxyagrion pseudocardinale,,
197485,Oreiallagma acutum,Oreiallagma acutum,,
197484,Oreiallagma thelkterion,Oreiallagma thelkterion,,
562011,Nesobasis pedata,Nesobasis pedata,,
197385,Neoneura anaclara,Neoneura anaclara,,
197388,Neoneura schreiberi,Neoneura schreiberi,,
197336,Microstigma maculatum,Microstigma maculatum,-3.65,-52.37
197636,Minagrion caldense,Minagrion caldense,-11.524631,-54.355206
197646,Metaleptobasis amazonica,Metaleptobasis amazonica,-1.424185,-48.445493
561974,Metaleptobasis inermis,Metaleptobasis inermis,,
197638,Metaleptobasis selysi,Metaleptobasis selysi,-15.421,-39.5338
108219,Palaemnema baltodanoi,Cacao Shadowdamsel,10.319445,-84.80778
197662,Mesamphiagrion demarmelsi,Mesamphiagrion demarmelsi,,
197661,Mesamphiagrion gaianii,Mesamphiagrion gaianii,,
561966,Mesamphiagrion nataliae,Mesamphiagrion nataliae,,
109130,Pericnemis triangularis,Pericnemis triangularis,5.774,117.853
110866,Pseudagrion vumbaense,Pseudagrion vumbaense,-18.966667,32.366667
99136,Davidius malloryi,Davidius malloryi,,
111694,Rhinocypha hageni,Rhinocypha hageni,6.0522,121.0022
111708,Rhinocypha uenoi,Rhinocypha uenoi,,
111824,Risiocnemis seidenschwarzi,Cebu Frill-Wing,10.4364,123.8072
113506,Sympetrum evanescens,Sympetrum evanescens,,
114765,Umma mesumbei,Umma mesumbei,,
115014,Watanabeopetalia uenoi,Watanabeopetalia uenoi,,
94128,Anisopleura zhengi,Anisopleura zhengi,,
197533,Perissolestes aculeatus,Perissolestes aculeatus,,
733532,Miocora obscura,Miocora obscura,8.676,-83.578
94537,Argia bicellulata,Argia bicellulata,-15.461,-55.75
197751,Argia cyathigera,Argia cyathigera,,
561845,Argia guyanica,Argia guyanica,0.97,-65.95
561846,Argia haberi,Mountain Spring Dancer,,
197736,Argia impura,Argia impura,,
1134270,Nannophya miyahatai,Nannophya miyahatai,,
1134276,Libellulosoma minutum,Libellulosoma minutum,,
1134274,Eleuthemis quadrigutta,Goldrush Firebelly,-20.03,32.987
1134287,Heliogomphus aluoiensis,Heliogomphus aluoiensis,16.0947,108.0349
1134288,Davidius delineatus,Davidius delineatus,,
1134291,Periaeschna yashiroi,Periaeschna yashiroi,,
1134294,Gynacantha vanuatua,Gynacantha vanuatua,,
1134295,Gynacantha koroana,Gynacantha koroana,,
1134297,Pseudagrion digitatum,Pseudagrion digitatum,,
1134301,Pericnemis gili,Pericnemis gili,,
1134303,Forcepsioneura lopii,Forcepsioneura lopii,,
1134306,Agriocnemis lepida,Agriocnemis lepida,,
1134308,Prodasineura lancastrei,Prodasineura lancastrei,18.2708,105.3431
1134313,Coeliccia tongbiguan,Coeliccia tongbiguan,24.64079,97.58712
1134310,Palaiargia tydecksjuerging,Palaiargia tydecksjuerging,-5.30833,141.25278
1134311,Elattoneura odzalae,Elattoneura odzalae,,
1134316,Coeliccia diomedea,Coeliccia diomedea,14.474799,108.542285
1134315,Coeliccia lephuocdieui,Coeliccia lephuocdieui,14.367,108.536
1134319,Coeliccia caerulea,Coeliccia caerulea,,
1134318,Coeliccia coronata,Coeliccia coronata,12.2026,107.7583
990979,Agriocnemis materna,Agriocnemis materna,3.575,98.2856
197475,Aceratobasis nathaliae,Aceratobasis nathaliae,,
197770,Acanthallagma caeruleum,Acanthallagma caeruleum,4.07277,-73.58227
197545,Acanthagrion amazonicum,Acanthagrion amazonicum,,
197550,Acanthagrion dichrostigma,Acanthagrion dichrostigma,,
561792,Acanthagrion flaviae,Acanthagrion flaviae,,
561793,Acanthagrion franciscoi,Acanthagrion franciscoi,,
197554,Acanthagrion jessei,Acanthagrion jessei,4.07454,-73.5812
93000,Acanthagrion longispinosum,Acanthagrion longispinosum,-22.450556,-42.770833
990978,Acanthagrion marinae,Acanthagrion marinae,,
93001,Acanthagrion peruanum,Acanthagrion peruanum,,
433090,Aethiothemis gamblesi,Problematic Flasher,-11.1654,24.35651
100195,Epipleoneura albuquerquei,Epipleoneura albuquerquei,,
501270,Metaleptobasis gibbosa,Metaleptobasis gibbosa,10.891639,-84.785276
561298,Archineura maxima,Archineura maxima,,
562921,Synthemis macrostigma,Synthemis macrostigma,-34.594,150.518
562895,Neocordulia matutuensis,Neocordulia matutuensis,,
562882,Macromidia asahinai,Macromidia asahinai,,
562876,Lauromacromia bedei,Lauromacromia bedei,,
562880,Lauromacromia melanica,Lauromacromia melanica,,
104105,Lathrocordulia garrisoni,Lathrocordulia garrisoni,-16.58333,145.283341
149463,Idionyx iida,Idionyx iida,14.7333,98.6333
733506,Idionyx imbricatus,Idionyx imbricatus,,
562870,Idionyx laidlawi,Idionyx laidlawi,3.714,101.735
100801,Eusynthemis ursula,Beech Tigertail,-32.183,151.716
197247,Philogenia berenice,Philogenia berenice,-3.76077,-73.28061
96488,Calopteryx hyalina,Calopteryx hyalina,34.562611,36.524417
1580366,Melanoneura agasthyamalaica,Melanoneura agasthyamalaica,,
562611,Nihonogomphus huangshaensis,Nihonogomphus huangshaensis,,
1134307,Proplatycnemis pallidus,Proplatycnemis pallidus,,
105407,Megalagrion leptodemas,Crimson Hawaiian Damselfly,,
197563,Xiphiagrion truncatum,Xiphiagrion truncatum,-5.2937,141.2524
109293,Philogenia cassandra,Philogenia cassandra,,
197243,Philogenia ebona,Philogenia ebona,,
563158,Nannophlebia antiacantha,Nannophlebia antiacantha,-5.4855,144.2355
197240,Philogenia ferox,Philogenia ferox,7.148325,-66.36492
109299,Philogenia sucra,Philogenia sucra,1.78693,-75.6535
197311,Lestes jurzitzai,Lestes jurzitzai,-22.9043,-56.4539
1590400,Anax celebense,Anax celebense,,
101932,Gynacantha immaculifrons,Plain Duskhawker,-28.691324,32.000351
1319683,Drepanosticta hansruedii,Drepanosticta hansruedii,,
1590401,Papuagrion marirobi,Papuagrion marirobi,,
1350921,Wahnesia misima,Wahnesia misima,,
102373,Heliaeschna idae,Heliaeschna idae,-2.847304,107.404274
1486030,Philogenia realpei,Philogenia realpei,,
1134267,Zygonyx geminuncus,Zygonyx geminuncus,7.51,-8.7
113945,Tetrathemis longfieldae,Tetrathemis longfieldae,-0.64766,13.68004
110867,Pseudagrionoptera diotima,Pseudagrionoptera diotima,4.6167,114.4333
563236,Protorthemis intermedia,Protorthemis intermedia,,
110196,Potamarcha puella,Potamarcha puella,,
562320,Gynacantha pupillata,Gynacantha pupillata,7.2906,5.1343
111692,Rhinocypha dorsosanguinea,Rhinocypha dorsosanguinea,6.716,122.095
1580364,Anax insulanus,Anax insulanus,,
109416,Phyllomacromia aequatorialis,Phyllomacromia aequatorialis,-0.78816,13.57263
109423,Phyllomacromia congolica,Phyllomacromia congolica,,
109426,Phyllomacromia funicularioides,Phyllomacromia funicularioides,,
109431,Phyllomacromia kimminsi,Crescent-faced Cruiser,-11.52716,24.41108
109432,Phyllomacromia lamottei,Phyllomacromia lamottei,,
109435,Phyllomacromia melania,Phyllomacromia melania,-0.64766,13.68004
109440,Phyllomacromia pallidinervis,Phyllomacromia pallidinervis,-1.027488,37.070009
109441,Phyllomacromia paula,Phyllomacromia paula,-0.78816,13.57263
109447,Phyllomacromia sylvatica,Phyllomacromia sylvatica,0.183333,34.933333
109448,Phyllomacromia unifasciata,Phyllomacromia unifasciata,-11.23245,23.31061
100048,Epigomphus maya,Mayan Knobtail,10.278612,-84.82028
562843,Macromia astarte,Macromia astarte,-8.878,147.736
562845,Macromia celaeno,Macromia celaeno,-7.735,146.496
562846,Macromia celebica,Macromia celebica,-2.993,120.197
562848,Macromia corycia,Macromia corycia,3.0102,114.7621
562849,Macromia dione,Macromia dione,0.94013,101.36864
562854,Macromia hermione,Macromia hermione,-1.89472,130.08361
562855,Macromia holthuisi,Macromia holthuisi,-1.763,136.179
105032,Macromia icterica,Macromia icterica,,
562856,Macromia jucunda,Macromia jucunda,3.6311,114.4393
991030,Macromia murakii,Macromia murakii,,
105051,Macromia vangviengensis,Macromia vangviengensis,,
114488,Trithemis nigra,Prãncipe Dropwing,1.639061,7.422503
1580365,Anax tonga,Anax tonga,,
110632,Progomphus serenus,Hispaniolan Sanddragon,-35.570132,148.979428
105014,Macrogomphus seductus,Macrogomphus seductus,,
563013,Brechmorhoga travassosi,Brechmorhoga travassosi,3.92404,-53.23477
563011,Brechmorhoga innupta,Brechmorhoga innupta,,
562208,Teinobasis serena,Teinobasis serena,-3.38549,142.26533
94126,Anisopleura vallei,Anisopleura vallei,,
106925,Nesocordulia villiersi,Nesocordulia villiersi,,
197534,Perissolestes castor,Perissolestes castor,,
197539,Perissolestes flinti,Perissolestes flinti,0.82,-66
563015,Carajathemis simone,Carajathemis simone,,
562752,Progomphus virginiae,Progomphus virginiae,,
562260,Castoraeschna corbeti,Castoraeschna corbeti,-3.825722,-40.892444
110844,Pseudagrion rufocinctum,Albertine Sprite,,
100055,Epigomphus westfalli,Westfall's Knobtail,,
99140,Davidius zallorensis,Davidius zallorensis,27.3331,88.6167
103323,Idionyx rhinoceroides,Rhinoceros Daggerhead,,
197324,Polythore williamsoni,Polythore williamsoni,,
733529,Miocora dualis,Miocora dualis,,
197214,Euthore hyalina,Euthore hyalina,6.387004,-75.418637
197218,Cora xanthostoma,Cora xanthostoma,1.287244,-78.082803
197201,Chalcopteryx machadoi,Chalcopteryx machadoi,,
197524,Teinopodagrion nebulosum,Teinopodagrion nebulosum,-22.856667,-44.448611
197522,Teinopodagrion schiessi,Teinopodagrion schiessi,,
100046,Epigomphus flinti,Flint's Knobtail,,
562725,Progomphus auropictus,Progomphus auropictus,,
93006,Acanthagrion tepuiense,Acanthagrion tepuiense,,
562933,Aeschnosoma marizae,Aeschnosoma marizae,,
562991,Aethiothemis modesta,Aethiothemis modesta,,
149168,Agriocnemis carmelita,Agriocnemis carmelita,,
561818,Agriocnemis salomonis,Agriocnemis salomonis,-8.06301,159.47723
562996,Akrothemis bimaculata,Akrothemis bimaculata,-4.54565,141.9598
561828,Amphicnemis hoisen,Amphicnemis hoisen,,
433196,Anisogomphus nitidus,Anisogomphus nitidus,,
149190,Anisopleura trulla,Anisopleura trulla,8.4667,98.5333
502976,Antipodogomphus edentulus,Cape York Dragon,-11.65,142.45
562461,Aphylla linea,Aphylla linea,,
562465,Aphylla silvatica,Aphylla silvatica,,
94279,Aphylla spinula,Aphylla spinula,,
562469,Archaeogomphus vanbrinkae,Archaeogomphus vanbrinkae,,
503041,Archaeophya magnifica,Archaeophya magnifica,-16.5695,145.2708
197322,Archilestes guayaraca,Archilestes guayaraca,,
197750,Argia deami,Deam's Dancer,,
197722,Argia mollis,Argia mollis,,
94584,Argiocnemis solitaria,Argiocnemis solitaria,,
561224,Argiolestes obiensis,Argiolestes obiensis,-1.5,127.75
563029,Diplacina holgerhungeri,Diplacina holgerhungeri,,
1134277,Stylogomphus thongphaphumensis,Stylogomphus thongphaphumensis,14.605556,98.577225
94967,Austrogomphus pusillus,Tiny Hunter,,
1499437,Protosticta samtsensis,Protosticta samtsensis,,
95558,Bayadera strigata,Bayadera strigata,18.454538,98.578171
95555,Bayadera kali,Bayadera kali,,
561454,Heteragrion johndeaconi,Heteragrion johndeaconi,-14.1819,-47.6433
562943,Hemicordulia cupricolor,Hemicordulia cupricolor,,
105405,Megalagrion jugorum,Maui Upland Damselfly,0,0
105408,Megalagrion molokaiense,Molokai Damselfly,0,0
105412,Megalagrion oceanicum,Oceanic Hawaiian Damselfly,0,0
561424,Devadatta podolestoides,Devadatta podolestoides,1.3789,110.1409
1484522,Dimeragrion baniwa,Dimeragrion baniwa,0.069,-66.829
1404291,Onychothemis yvonneae,Onychothemis yvonneae,,
1404298,Nososticta digimu,Nososticta digimu,,
1404295,Melligomphus longihamulus,Melligomphus longihamulus,,
561612,Idiocnemis louisiadensis,Idiocnemis louisiadensis,-9.1047,152.7775
100042,Epigomphus corniculatus,Horned Knobtail,9.514827,-82.955373
562064,Phoenicagrion megalobos,Phoenicagrion megalobos,,
1392383,Telebasis blasi,Telebasis blasi,-21.815625,-41.293412
1392384,Telebasis noveloi,Telebasis noveloi,,
561309,Matrona annina,Matrona annina,,
197675,Leptagrion dardanoi,Leptagrion dardanoi,,
563209,Orthemis harpago,Orthemis harpago,-12.5,-69.2
563212,Orthemis teres,Orthemis teres,,
197670,Leptagrion siqueirai,Leptagrion siqueirai,,
1317162,Leptagrion jeromei,Leptagrion jeromei,-10.92707,-37.101
1528290,Telebasis nanae,Telebasis nanae,,
197586,Telebasis selaopyge,Telebasis selaopyge,,
94275,Aphylla brasiliensis,Aphylla brasiliensis,0.06557,-76.9956
561639,Igneocnemis rubricercus,Igneocnemis rubricercus,7.7814,126.2058
561626,Igneocnemis calceata,Igneocnemis calceata,,
561636,Igneocnemis pistor,Igneocnemis pistor,6.6189,126.0803
561645,Lieftinckia malaitae,Lieftinckia malaitae,-9,161
104601,Lieftinckia ramosa,Lieftinckia ramosa,-6.69611,156.44119
561646,Lieftinckia salomonis,Lieftinckia salomonis,-8.40775,157.69283
561647,Lieftinckia ulunorum,Lieftinckia ulunorum,-9.6464,160.0443
561651,Macrocnemis gracilis,Macrocnemis gracilis,,
561710,Nososticta tricolorata,Nososticta tricolorata,-4.65308,141.72413
562086,Pseudagrion buenafei,Pseudagrion buenafei,8.9333,124.8667
562061,Phoenicagrion flavescens,Phoenicagrion flavescens,,
562062,Phoenicagrion ibseni,Phoenicagrion ibseni,,
562063,Phoenicagrion karaja,Phoenicagrion karaja,,
562067,Plagulibasis ciliata,Plagulibasis ciliata,-4.42779,135.3453
561935,Ischnura lorentzi,Ischnura lorentzi,,
561942,Ischnura sanguinostigma,Ischnura sanguinostigma,,
93163,Aciagrion zambiense,Aciagrion zambiense,,
561859,Austroagrion kiautai,Austroagrion kiautai,-6.5,145.0166
95013,Azuragrion buchholzi,Azuragrion buchholzi,-32.91,28.065
97069,Ceriagrion mourae,Ceriagrion mourae,-14.4,29.98
561797,Aciagrion bapepe,Aciagrion bapepe,2.038,22.826
93146,Aciagrion brosseti,Aciagrion brosseti,-1.44721,14.16617
561802,Aciagrion tonsillare,Aciagrion tonsillare,-2.485,140.11229
93423,Aeolagrion axine,Aeolagrion axine,-1.04821,-77.7501
561805,Africallagma quingentum,Africallagma quingentum,-8.91,27.18
503039,Pseudocordulia elliptica,Pseudocordulia elliptica,-17.59916,145.75916
1528294,Ischnura sobrina,Ischnura sobrina,,
114483,Trithemis integra,Albertine Dropwing,-5.867,30.15
114470,Trithemis brydeni,Percher-like Dropwing,-8.83762,31.38257
733519,Trithemis dubia,Sleek Dropwing,-1.60549,14.25305
563243,Rhyothemis hurleyi,Rhyothemis hurleyi,-6.862,139.284
563239,Rhodothemis mauritsi,Rhodothemis mauritsi,-2.612,140.517
115303,Zygonyx speciosus,Zygonyx speciosus,0.02034,14.8892
563220,Orthetrum martensi,Orthetrum martensi,,
518416,Orthetrum umbratum,Shadow Skimmer,-1.46,14.18
563072,Gynothemis aurea,Gynothemis aurea,,
95999,Brachythemis wilsoni,Swamp Groundling,-2.28538,29.96706
93454,Aethiothemis basilewskyi,Black Flasher,-1.6845,13.3088
562751,Progomphus victor,Progomphus victor,,
197381,Peristicta aeneoviridis,Peristicta aeneoviridis,-12.49964,-54.0332
562300,Gynacantha congolica,Gynacantha congolica,0.80612,24.28389
308553,Triacanthagyna dentata,Black-legged Darner,-1.107702,-77.782503
1528297,Tuberculobasis croceum,Tuberculobasis croceum,,
1404294,Melligomphus minimus,Melligomphus minimus,12.1805,108.6873
1404293,Melligomphus phantoani,Melligomphus phantoani,,
561493,Sinocnemis henanensis,Sinocnemis henanese,,
1429752,Vanuatubasis discontinua,Vanuatubasis discontinua,-16.08,167.27
1429753,Vanuatubasis evelynae,Vanuatubasis evelynae,-15.61,166.78
1429760,Ophiogomphus tibeticus,Ophiogomphus tibeticus,,
1429754,Vanuatubasis insularivorum,Vanuatubasis insularivorum,-15.13,168.09
1429755,Vanuatubasis kapularum,Vanuatubasis kapularum,-17.58,168.3
1429756,Vanuatubasis nunggoli,Vanuatubasis nunggoli,-15.97,168.19
1429757,Vanuatubasis rhomboides,Vanuatubasis rhomboides,,
1429758,Vanuatubasis xanthochroa,Vanuatubasis xanthochroa,-16.14,167.47
1429726,Argia annae,Argia annae,,
1429727,Argia gonzalezi,Argia gonzalezi,,
1429729,Argia paulsoni,Argia paulsoni,,
1390117,Macromia siamensis,Macromia siamensis,,
103305,Idiocnemis fissidens,Idiocnemis fissidens,-0.08175,130.75505
112438,Selysioneura arboricola,Selysioneura arboricola,-9.55,150.167
101939,Gynacantha nausicaa,Gynacantha nausicaa,-0.62701,127.544
197678,Leptagrion andromache,Leptagrion andromache,-0.5693,-52.1759
1496418,Epipleoneura parmula,Epipleoneura parmula,,
110715,Protosticta antelopoides,Spiny Reedtail,,
197164,Hetaerina mortua,Hetaerina mortua,4.32951,-57.2489
1510617,Aeschnophlebia poumai,Aeschnophlebia poumai,,
1510620,Aeschnophlebia liui,Aeschnophlebia liui,,
1510622,Aeschnophlebia nanlingensis,Aeschnophlebia nanlingensis,,
1510623,Aeschnophlebia bachmaensis,Aeschnophlebia bachmaensis,,
1510628,Aeschnophlebia owadai,Aeschnophlebia owadai,,
1510626,Aeschnophlebia tsuchi,Aeschnophlebia tsuchi,,
1510633,Aeschnophlebia celia,Aeschnophlebia celia,,
1510634,Aeschnophlebia viridis,Aeschnophlebia viridis,,
1510643,Aeschnophlebia cucphuongensis,Aeschnophlebia cucphuongensis,,
1510635,Aeschnophlebia tomokunii,Aeschnophlebia tomokunii,,
1510636,Aeschnophlebia asahinai,Aeschnophlebia asahinai,,
1510627,Aeschnophlebia crux,Aeschnophlebia crux,,
197287,Heteragrion azulum,Azure Flatwing,18.255817,-94.9586
102377,Heliaeschna ugandica,Uganda Duskhawker,0.126345,32.206112
1589559,Isomma robinsoni,Isomma robinsoni,,
1394048,Platygomphus benritarum,Platygomphus benritarum,,
1589564,Philosina nigromacula,Philosina nigromacula,,
1589567,Nesobasis albistigma,Nesobasis albistigma,,
1589568,Nesobasis auricularis,Nesobasis auricularis,,
197669,Leptagrion vriesianum,Leptagrion vriesianum,,
562522,Epigomphus morrisoni,Morrison's Knobtail,10.278,-84.82
1580393,Devadatta adii,Devadatta adii,,
1435701,Epipleoneura lencionii,Epipleoneura lencionii,,
1435702,Perilestes jueni,Perilestes jueni,0.165,-67.007
1371642,Progomphus teolitavius,Progomphus teolitavius,-21.2238,-43.9895
1371643,Heteragrion calafatiensis,Heteragrion calafatiensis,-0.8632,-47.668
502955,Nososticta taracumbi,Nososticta taracumbi,-11.37154,132.10379
1589585,Nesobasis latistyla,Nesobasis latistyla,,
434294,Proplatycnemis pembipes,Proplatycnemis pembipes,-4.979,39.807
1567031,Neocordulia maurocostai,Neocordulia maurocostai,,
1589587,Nesobasis polhemusi,Nesobasis polhemus,,
1589589,Nesobasis seidenbuschi,Nesobasis seidenbuschi,,
1589590,Nesobasis tillyardi,Nesobasis tillyardi,,
1589591,Nesobasis viridis,Nesobasis viridis,,
1589593,Nikoulabasis crassa,Nikoulabasis crassa,,
1360666,Chlorogomphus hoaian,Chlorogomphus hoaian,14.447567,107.72595
1589594,Nikoulabasis furcifer,Nikoulabasis furcifer,,
561013,Indolestes lundquisti,Indolestes lundquisti,-4.55,136
1589588,Nesobasis rubra,Nesobasis rubra,,
197717,Argia rosseri,Argia rosseri,,
109433,Phyllomacromia legrandi,Phyllomacromia legrandi,,
1423767,Forcepsioneura elizabethae,Forcepsioneura elizabethae,-22.955278,-45.84083
1362860,Leptagrion vilelai,Leptagrion vilelai,,
104273,Leptagrion acutum,Leptagrion acutum,-18.272028,-39.81522
1370925,Amorphostigma armstrongi,Amorphostigma armstrongi,,
1557411,Argia sertaneja,Argia sertaneja,,
1370926,Amorphostigma auricolor,Amorphostigma auricolor,,
562399,Rhionaeschna demarmelsi,Rhionaeschna demarmelsi,,
1422434,Metaleptobasis daiglei,Metaleptobasis daiglei,9.451111,-79.73833
106821,Neoneura maria,Maria's Threadtail,23.116516,-82.275264
563123,Macrothemis valida,Macrothemis valida,,
490706,Selysioneura phasma,Selysioneura phasma,-4.4,140.43
563071,Garrisonia aurindae,Garrisonia aurindae,-12.862223,-38.31333
1422435,Psaironeura jeronimoi,Psaironeura jeronimoi,-5.9852,-59.3182
103309,Idiogomphoides emmeli,Idiogomphoides emmeli,,
149522,Macromia calliope,Macromia calliope,15.0444,107.927
561539,Arrhenocnemis parvibullis,Arrhenocnemis parvibullis,-7.156913,144.8349
197607,Telebasis vulcanoae,Telebasis vulcanoae,,
104618,Linaeschna polli,Linaeschna polli,2.7171,113.3463
1541332,Polythore vexilla,Polythore vexilla,,
110722,Protosticta gracilis,Protosticta gracilis,1.305,124.913
1506796,Nesobasis badamuensium,Nesobasis badamuensium,,
1506798,Nesobasis nedeltshevae,Nesobasis nedeltshevae,,
562247,Anax gladiator,Swordbearer Emperor,-2.07536,30.01953
562318,Gynacantha pasiphae,Gynacantha pasiphae,1.72837,128.00948
1502857,Paramecocnemis stillacruoris,Paramecocnemis stillacruoris,-4.39,140.43
110369,Priscagrion kiautai,Priscagrion kiautai,,
561346,Aristocypha immaculata,Aristocypha immaculata,,
1474775,Nikoulabasis malcolmi,Nikoulabasis malcolmi,,
1474778,Argia koroivarum,Argia koroivarum,-20.2323,-46.6084
1474779,Nososticta tagula,Nososticta tagula,-11.364445,153.24055
1474780,Nososticta stueberi,Nososticta stueberi,-4.288267,142.0206
1474781,Nososticta hedigeri,Nososticta hedigeri,-5.8077,154.8067
1474782,Nososticta boonei,Nososticta boonei,-7.1216,144.3739
1474774,Nikoulabasis rito,Nikoulabasis rito,,
561214,Amphipteryx jaroli,Pico Bonito Mayan Damsel,,
1562274,Plagulibasis richardsi,Plagulibasis richardsi,,
1562275,Teinobasis aurantiaca,Teinobasis aurantiaca,,
1562276,Teinobasis caelestis,Teinobasis caelestis,,
1562277,Teinobasis fragillima,Teinobasis fragillima,,
1562278,Teinobasis glossa,Teinobasis glossa,,
1562279,Teinobasis livida,Teinobasis livida,,
1562280,Teinobasis marginata,Teinobasis marginata,,
1562282,Teinobasis wau,Teinobasis wau,,
1589558,Aciagrion maldivense,Aciagrion maldivense,,
1589560,Aciagrion inaequistigma,Aciagrion inaequistigma,,
1595325,Prodasineura sangkhla,Prodasineura sangkhla,,
1552495,Lyriothemis lucifera,Lyriothemis lucifera,,
1552496,Macromia kannharaiensis,Macromia kannharaiensis,,
1134292,Oligoaeschna andamani,Oligoaeschna andamani,11.116667,92.816666
1552497,Yunnanosticta siangi,Yunnanosticta siangi,,
106967,Neuraeschna cornuta,Neuraeschna cornuta,2.033,-56.133
1552498,Protosticta khasia,Protosticta khasia,,
1555785,Cyanallagma demoiselle,Cyanallagma demoiselle,,
108183,Pacificagrion dolorosa,Pacificagrion dolorosa,,
105409,Megalagrion nesiotes,Flying Earwig Hawaiian Damselfly,0,0
96231,Burmagomphus arboreus,Burmagomphus arboreus,,
93457,Aethiothemis mediofasciata,Orange Flasher,-1.45488,14.17845
106969,Neuraeschna mayoruna,Neuraeschna mayoruna,,
561302,Atrocalopteryx laosica,Atrocalopteryx laosica,,
561301,Atrocalopteryx fasciata,Atrocalopteryx fasciata,,
562658,Paragomphus dispar,Paragomphus dispar,-1.6877,13.3113
93009,Acanthallagma luteum,Acanthallagma luteum,5.095323,-56.153965
197732,Argia iralai,Argia iralai,,
197447,Tukanobasis corbeti,Tukanobasis corbeti,,
563046,Elasmothemis schubarti,Elasmothemis schubarti,,
197257,Heteragrion cinnamomeum,Heteragrion cinnamomeum,-13.3666,-39.0833
197229,Cora jocosa,Cora jocosa,1.287244,-78.082803
561088,Drepanosticta eucera,Drepanosticta eucera,-3.29,139.13
561946,Ischnura vinsoni,Ischnura vinsoni,-20.219534,57.500086
1596600,Aeschnosoma yelenae,Aeschnosoma yelenae,,
562436,Austropetalia annaliese,Austropetalia annaliese,-32.02304,151.48499
